Molecule ChEMBL ID,Smiles,Standard Relation,Standard Value
CHEMBL2347670,CS(=O)(=O)c1ccc(-c2[nH]c(S(C)(=O)=O)nc2-c2ccc(Cl)cc2)cc1,'=',310.0
CHEMBL4282434,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)noc2C(=O)c2ccccc2)cc1,'>',100000.0
CHEMBL2158359,COc1ccc(NC(=O)C(C)Oc2cc(=O)oc3ccccc23)cc1,'=',38710.0
CHEMBL2158361,CC(Oc1cc(=O)oc2ccccc12)C(=O)N1CCCC1,'=',0.0
CHEMBL3098650,O=C(CSc1nnc(-c2ccncc2)o1)N/N=C/c1ccc([N+](=O)[O-])cc1,'=',38.0
CHEMBL299765,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)N(c3ccccc3)C2)cc1,'=',1000.0
CHEMBL3601279,Cc1ccc(-c2c(Cl)c(CO[N+](=O)[O-])nn2-c2ccc(S(N)(=O)=O)cc2)cc1,'=',280.0
CHEMBL3601278,Cc1ccc(-c2cc(CCl)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,'=',970.0
CHEMBL361563,CS(=O)(=O)Nc1cc2c(cc1Sc1cccc(F)c1F)C(=O)CC2,'=',50.0
CHEMBL5275892,CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)cc1,'=',180.0
CHEMBL5277159,COc1ccc(C2=NN(C(N)=O)C(c3cn(-c4ccccc4)nc3-c3ccccc3)C2)cc1,'=',1090.0
CHEMBL5286360,COc1ccc(C2=NN(C(N)=O)C(c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,'=',1090.0
CHEMBL5273343,CCCCNc1cc(-c2n[nH]c(=S)o2)cc(S(N)(=O)=O)c1Oc1ccccc1,'=',5730.0
CHEMBL5279920,C=CCn1c(-c2ccc(C)cc2)cs/c1=N\NC(=O)c1cc(NCCCC)c(Oc2ccccc2)c(S(N)(=O)=O)c1,'=',1520.0
CHEMBL5275104,CS(=O)(=O)c1ccc(-c2nn(-c3ccc(S(N)(=O)=O)cc3)cc2C=O)cc1,'=',17.0
CHEMBL5288258,NS(=O)(=O)c1ccc(-n2cc(-c3ccc(C(F)(F)F)cc3)nn2)cc1,'=',3324.0
CHEMBL5271933,NS(=O)(=O)c1ccc(C(=O)OCCn2cc(-c3ccc(C(F)(F)F)cc3)nn2)cc1,'=',131.0
CHEMBL5281098,CC1=NN(c2ccc(S(N)(=O)=O)cc2)C(=O)/C1=C\c1c[nH]c2ccccc12,'=',150.0
CHEMBL5290801,CC1=NN(c2ccc(S(N)(=O)=O)cc2)C(=O)/C1=C\c1cccc(OCc2ccccc2)c1,'=',150.0
CHEMBL2391052,Cc1c(/C=N\O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,'=',17300.0
CHEMBL1289128,CCCc1cc(OC(F)(F)F)cc2c1O[C@@H](C(F)(F)F)C(C(=O)O)=C2,'=',1700.0
CHEMBL3596280,COc1ccc([C@H]2C(CN3CCN(c4ccc(OC)cc4)CC3)=NO[C@@H]3CCCC[C@H]23)cc1,'=',1700.0
CHEMBL1210423,COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)[O-])c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)nc1.[Na+],'>',100000.0
CHEMBL3736014,CS(=O)(=O)c1ccc(C2=NN(c3ccc(C(=O)O)cc3)C(c3ccc(F)cc3)C2)cc1,'=',2840.0
CHEMBL3264688,O=[N+]([O-])c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,'=',9870.0
CHEMBL3264689,c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,'=',6420.0
CHEMBL3264697,Cc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,'=',4680.0
CHEMBL3596285,CC1(C)CC(c2ccc(Cl)cc2)C(CN2CCC(c3noc4cc(F)ccc34)CC2)=NO1,'=',4100.0
CHEMBL3264696,Fc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,'=',5210.0
CHEMBL3264702,CCOc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,'=',3500.0
CHEMBL3823759,Cc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)c(C)c1,'=',7130.0
CHEMBL3289096,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3,'>',10000.0
CHEMBL3289102,CC(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,'>',10000.0
CHEMBL4239213,COc1cccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)c1,'=',1210.0
CHEMBL5184562,O=C(c1cc2cc(Cl)ccc2n1Cc1ccc(F)cc1)N1CCN(c2ccccc2)CC1,'=',23.21
CHEMBL5200916,O=C(c1cc2ccccc2n1Cc1ccc(F)cc1)N1CCN(c2ncccn2)CC1,'=',92.54
CHEMBL5087242,COc1cc(NC(=O)c2ccccc2Nc2cccc(Cl)c2C)cc(OC)c1OC,'=',117440.0
CHEMBL5287123,CC1=c2c(OCc3nnc(SCC(=O)N4CCN(c5ncccn5)CC4)o3)nn(C)c(=O)c2=C(C)C1c1ccccc1,'=',6800.0
CHEMBL5275883,CCCc1ccc(/C=C2\S/C(=N/c3nnc(C)s3)NC2=O)cc1,'=',100.0
CHEMBL5276444,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccsc3)S2)s1,'=',250.0
CHEMBL5268121,N#Cc1ccc(-c2nc(N3CCOCC3)sc2C(=O)c2cccs2)cc1,'=',90.0
CHEMBL5277910,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc(F)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,'=',280.0
CHEMBL3127309,COc1c(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)c(OC)c2occc12,'=',520.0
CHEMBL3601280,CC(=O)Oc1ccccc1C(=O)OCCCCO[N+](=O)[O-],'=',45000.0
CHEMBL2063730,CC(C(=O)O)c1ccc(NC2CCCC2)cc1F,'=',21300.0
CHEMBL3747566,NS(=O)(=O)c1ccc(N2N=C(C(=O)O)CC2c2cccs2)cc1,'=',1840.0
CHEMBL460615,CCCCCCC(Sc1nc(Cl)cc(NCCOc2ccccc2)n1)C(=O)OCC,'>',10.0
CHEMBL460185,CCCCCCC(Sc1nc(Cl)cc(NCCc2ccccc2)n1)C(=O)O,'>',10.0
CHEMBL1288728,Cc1cc2c(c(C)c1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,'=',46.0
CHEMBL605820,Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,'=',2500.0
CHEMBL4873966,Cc1cc(-c2ccc(F)cc2)nn1S(=O)(=O)Oc1ccccc1,'>',10000.0
CHEMBL16828,COc1c(C(C)(C)C)cc(-c2nnc(S)s2)cc1C(C)(C)C,'=',1500.0
CHEMBL2283173,CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(F)c(F)c2)cc1,'=',970.0
CHEMBL4644150,CSc1nc2ccccc2n1-c1csc(NCC(C)=O)n1,'=',69.0
CHEMBL3824071,CCOc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,'=',8830.0
CHEMBL329292,COc1ccc2c(c1)c(CC(=O)Nc1ccc(-c3ccccc3)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,'=',500.0
CHEMBL4644265,COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(COc2nc(Cl)nc(N3CCOCC3)n2)nn1,'=',3000.0
CHEMBL318881,COc1ccc2c(c1)c(CC(=O)Oc1ccc(F)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,'=',75.0
CHEMBL404607,COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,'=',2930.0
CHEMBL417894,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(F)cc2)cc1,'=',5850.0
CHEMBL4571917,Clc1ccc(/C=N/c2nnc(-c3ccccc3)o2)cc1,'=',300.0
CHEMBL4173526,CS(=O)(=O)c1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CCCC1,'=',280.0
CHEMBL29847,Cc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)o1,'=',3290.0
CHEMBL2283163,CC(C)Oc1ccc(-c2cccc(/C(=C\c3ccc(S(C)(=O)=O)cc3)C(=O)O)c2)cc1,'>',100000.0
CHEMBL2283176,CCCC/C(=C(\c1ccccc1)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1,'=',320.0
CHEMBL2334137,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCC(C)C2)cc1,'=',7090.0
CHEMBL155898,CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2OCC2CC2)cc1,'=',3.0
CHEMBL4086242,CCCCCCCCCCCCCCCCCC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,'>',10000.0
CHEMBL101503,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccccc2)cc1,'=',11000.0
CHEMBL106203,CCc1cccc(-c2ccc(C(C)C(=O)O)cc2)c1,'=',2400.0
CHEMBL329688,COc1ccc(C2SCC(=O)N2CCN2C(=O)CSC2c2ccc(OC)cc2)cc1,'=',1120.0
CHEMBL353688,CS(=O)(=O)c1ccc(-c2ccccc2-c2cccnc2)cc1,'=',87000.0
CHEMBL2334134,C=CCN(CC=C)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,'=',8010.0
CHEMBL2334143,CCCCCCCCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,'=',20090.0
CHEMBL24407,COc1ccc2c(c1)c(Cc1nc(-c3cccc(Br)c3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,'=',8.0
CHEMBL4168891,NS(=O)(=O)c1ccc(N2N=C(c3ccc(N4CCOCC4)cc3)CC2c2ccc(F)cc2F)cc1,'=',80.0
CHEMBL295416,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,'>',10.0
CHEMBL538919,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O)[C@@](C)(CO)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,'>',50000.0
CHEMBL3905241,Cc1cc(C)c2c(=O)n(CCCC(=O)O)sc2n1,'=',269153.48
CHEMBL276062,CCSc1nnc(-c2cc(C(C)C)c(O)c(C(C)C)c2)s1,'>',20000.0
CHEMBL3104556,Cc1c(CC(=O)NCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,'=',1700.0
CHEMBL476870,Cc1ccc(N2C(=O)CS/C2=N\N=C/c2cn(-c3ccc(S(=O)(=O)/N=C/N(C)C)cc3)nc2-c2ccccc2)cc1,'=',1160.0
CHEMBL4177170,NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,'=',90000.0
CHEMBL500675,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2cccc(Cl)c2)cc1,'=',0.8
CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,'=',0.0
CHEMBL510672,CC/C=C/C/C=C/C/C=C/C/C=C/CCSCCCC(=O)O,'=',120000.0
CHEMBL306946,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,'=',64.0
CHEMBL1957885,O=C(c1ccccc1)n1cc(/C=N/c2ccc(C(F)(F)F)cc2)c2ccccc21,'=',320.0
CHEMBL1077403,Cc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,'=',450.0
CHEMBL5093769,COc1ccc(CNC(=O)c2ccccc2Nc2ccccc2)cc1,'=',17430.0
CHEMBL5092199,Cc1c(Cl)cccc1Nc1ccccc1C(=O)Nc1ccc2c(c1)OCO2,'=',45010.0
CHEMBL187137,COc1ccc(-c2cc(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)c(=O)o2)cc1,'=',20.0
CHEMBL4160466,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(N3CCN(c4ccccc4)CC3)n2)cc1,'=',100000.0
CHEMBL4173819,Cc1ccc(Nc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,'=',70000.0
CHEMBL4172724,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccc(Br)cc3)n2)cc1,'=',500.0
CHEMBL5094553,COc1cc(NC(=O)c2ccccc2Nc2cccc(C(F)(F)F)c2)cc(OC)c1OC,'>',150000.0
CHEMBL4073566,N#Cc1c(N=Cc2ccc3ccccc3c2)c(C(=O)Nc2ccccc2)n2c1CCC2,'=',520.0
CHEMBL4761676,O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccccc1Nc1ccccc1,'=',1340.0
CHEMBL4063300,CS(=O)(=O)c1ccc(-n2nccc2-c2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,'=',740.0
CHEMBL4059594,CC1=NN(C(=O)c2ccccc2O)C(=O)C1,'=',151.4
CHEMBL4644109,Nc1ccc(-n2c(-c3ccc(Cl)cc3)nc3ccccc32)cc1,'=',193000.0
CHEMBL317434,CC(C(=O)O)c1ccc(-c2ccccc2)cc1,'=',21.0
CHEMBL4782861,CC1NC(=O)c2ccccc2S1(=O)=O,'=',423900.0
CHEMBL4788670,NS(=O)(=O)c1ccc(-n2nc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,'=',1850.0
CHEMBL4777518,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)cc2-c2ccccc2)cc1,'=',2480.0
CHEMBL4641800,CSc1nc2ccccc2n1Cc1nnc2n1N=C(c1ccc(C)cc1)CS2,'=',250.0
CHEMBL1950011,CCc1ccc2c(CC(=O)O)c(C(=O)c3cc(C)ccn3)[nH]c2c1,'=',414.0
CHEMBL1950012,Cc1ccnc(C(=O)c2[nH]c3ccc(C(C)(C)C)cc3c2CC(=O)O)c1,'=',41.5
CHEMBL1950021,CCOc1cnc(C(=O)c2[nH]c3cc(Cl)ccc3c2CC(=O)O)cc1CC,'=',598.0
CHEMBL4873961,Cc1cc(-c2ccccn2)nn1S(=O)(=O)Oc1ccccc1,'=',100.0
CHEMBL4848416,COc1ccc(Nc2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cc1,'=',6210.0
CHEMBL1957881,Cc1ccc(/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1,'=',17500.0
CHEMBL4440931,Clc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(OCc4ccccc4)cc3)on2)cc1,'=',1250.0
CHEMBL1689432,O=C(Cc1ccccc1)OCCS(=O)(=O)NO,'>',100000.0
CHEMBL1668898,CCOc1ccc(-c2ccc(-c3cc(CC(=O)[O-])ccc3OC)c(CN(CC)C(=O)C3CC3)c2)cn1.[Na+],'>',100000.0
CHEMBL275809,COc1ccc(-c2nc(C(=O)N3CCN(C)CC3)sc2-c2ccc(OC)cc2)cc1,'=',65000.0
CHEMBL2153825,Cc1c(C(N)C(=O)OCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,'=',820.0
CHEMBL4870684,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1C(C)O,'=',2340.0
CHEMBL4877517,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1COCCO,'=',540.0
CHEMBL4846538,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1C(=O)O,'>',50000.0
CHEMBL3884141,Cc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,'=',4440.0
CHEMBL4450052,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CCC4[C@@]5(C)[C@H](O)C[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,'=',540000.0
CHEMBL4066899,Cc1c(C(=O)N2CCNCC2)nc2ccc(Cl)cc2c1O,'=',2810.0
CHEMBL4109738,Cc1c(CC(=O)N[C@H](CO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,'=',57.0
CHEMBL1939511,Cc1c(CC(=O)OCCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,'=',23.0
CHEMBL2337405,Cc1c(CCOCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,'=',430.0
CHEMBL571,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,'=',690.0
CHEMBL460015,CS(=O)(=O)Nn1c(Sc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)nc2sc(-c3ccccc3)cc2c1=O,'=',3400.0
CHEMBL481613,CS(=O)(=O)c1ccc(C#Cc2ccc(=O)n(C(F)F)c2)cc1,'=',5100.0
CHEMBL464006,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,'=',100000.0
CHEMBL1210074,CC(=O)OC(C)O/N=[N+](/[O-])c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,'=',3300.0
CHEMBL518935,Oc1ccc([C@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4)cc3[C@@H]2c2cc(O)cc(O)c2)cc1,'=',3700.0
CHEMBL4545038,Nc1nc(-c2ccc(Cl)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)n1,'=',3990.0
CHEMBL1288591,O=C(O)C1=Cc2ccc(Cl)c(Cl)c2OC1C(F)(F)F,'=',300000.0
CHEMBL1290801,Cc1cc(OC(F)(F)F)cc2c1O[C@@H](C(F)(F)F)C(C(=O)O)=C2,'=',100000.0
CHEMBL405743,CS(=O)(=O)c1ccc(-c2nccc(NCc3ccccc3)n2)cc1,'>',10000.0
CHEMBL236906,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O,'>',40000.0
CHEMBL4570802,COc1ccc(-c2c(-c3ccc(F)cc3)noc2CC(=O)O)cc1,'>',50000.0
CHEMBL4529762,Brc1ccc(-c2nnc(CSc3nnc(-c4ccncc4)o3)o2)cc1,'=',53.0
CHEMBL4573875,O=[N+]([O-])c1ccc(/C=N/c2nnc(-c3cccnc3)o2)cc1,'=',210.0
CHEMBL4475508,O=[N+]([O-])c1ccc(/C=N/c2nnc(-c3ccccc3)o2)cc1,'=',94.0
CHEMBL75435,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,'=',230.0
CHEMBL446323,O=c1c2ccccc2oc2c(O)c(O)ccc12,'=',1890.0
CHEMBL3809863,CC(C)C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C)C(=O)O,'=',50.0
CHEMBL3810057,O=C(O)CNC(=O)CNC(=O)OCc1ccccc1,'=',2000.0
CHEMBL5421326,Nc1n[nH]c(/N=C2/C(=O)Nc3ccc(S(=O)(=O)N4CCCC4)cc32)c1/N=N/c1ccc(O)cc1,'=',36550.0
CHEMBL2391048,Cc1c(C=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,'=',14800.0
CHEMBL314360,CC(=O)N(O)C/C=C/c1cccc(Oc2ccccc2)c1,'>',10.0
CHEMBL5440465,Cc1cc(C)n2nc(N)c(/N=N/c3ccc(O)cc3)c2n1,'=',46330.0
CHEMBL406434,COC(=O)c1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1,'=',2730.0
CHEMBL270671,CN(C)c1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1,'=',3360.0
CHEMBL179512,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)cc2)ccc1O,'=',21360.0
CHEMBL180239,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,'=',9700.0
CHEMBL18797,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,'=',100.0
CHEMBL5424006,CN(C)c1ccc(/C=N/NC(=O)c2cnn(-c3ccc(S(N)(=O)=O)cc3)c2N)cc1,'=',80.0
CHEMBL5413403,Nc1c(C(=O)N/N=C/c2cccs2)cnn1-c1ccc(S(N)(=O)=O)cc1,'=',60.0
CHEMBL271561,COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1,'=',3400.0
CHEMBL48568,CC(C)(C)c1cc(/C=C2\OC(=O)NC2=O)cc(C(C)(C)C)c1O,'=',34000.0
CHEMBL5203787,O=C(NC1CCN(C(=O)C2CCOCC2)CC1)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,'>',10000.0
CHEMBL5177372,O=C(NC1CCN(C(=O)C2CC2)CC1)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,'>',10000.0
CHEMBL5191675,[11CH3]Oc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,'=',8.0
CHEMBL5200000,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccc([18F])cc3)n2)cc1,'=',40.0
CHEMBL4091547,O=C(O)C1=Cc2cc(S(F)(F)(F)(F)F)ccc2OC1C(F)(F)F,'=',18.0
CHEMBL4444603,COc1ccccc1/C=C/C1=NN(c2ccc(F)cc2)C(=O)CC1,'=',48.79
CHEMBL4547736,Cc1cccc(/C=C/C2=NN(c3ccc(F)cc3)C(=O)CC2)c1,'=',52.34
CHEMBL5183018,Cn1ccc2cc(CCCO)c(O)c(C(=O)OCC(F)(F)F)c21,'=',237100.0
CHEMBL3747306,NS(=O)(=O)c1ccc(N2N=C(c3cccs3)CC2c2ccc(Cl)cc2)cc1,'=',2640.0
CHEMBL4287121,C[Si](C)(C)c1c(-c2ccccc2)noc1-c1ccc(S(N)(=O)=O)cc1,'=',11050.0
CHEMBL3741399,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC(=O)c4ccccc4OC(C)=O)cc23)c1,'>',10000.0
CHEMBL3746878,CS(=O)(=O)c1ccc(N2N=C(C(=O)O)CC2c2ccco2)cc1,'=',2110.0
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,'>',10000.0
CHEMBL15770,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,'=',8800.0
CHEMBL1814711,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@H]2O)cc1,'=',12200.0
CHEMBL1814714,COc1ccc(-c2cc(C(C)C(=O)[O-])ccc2CC2CCCC2=O)cc1.[Na+],'>',1000000.0
CHEMBL1916964,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccccn1,'=',3600.0
CHEMBL1916965,Cc1ccc(S(=O)(=O)NC(=O)c2ccccn2)cc1,'=',8000.0
CHEMBL4791495,COc1ccc(-c2noc(CC(=O)Nc3ccc(NC(=O)Cc4onc(-c5ccc(OC)cc5)c4-c4ccc(OC)cc4)cc3)c2-c2ccc(OC)cc2)cc1,'>',50000.0
CHEMBL311498,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,'=',130000.0
CHEMBL459814,CC1=CCC[C@H]2[C@](C)(Cc3cc(O)ccc3O)[C@@H](C)CC[C@]12C,'=',2300.0
CHEMBL501208,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(F)cc2)cc1,'=',20.0
CHEMBL105350,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,'=',36370.0
CHEMBL3893185,CC(C)(C)C1=NN(c2ccc(C(=O)O)cc2)C(c2ccc(Cl)c(Cl)c2)C1,'>',100000.0
CHEMBL3963184,CC(C)(C)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(c2ccc(Cl)cc2)C1,'>',100000.0
CHEMBL4466770,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(Cl)cc1,'=',189.77
CHEMBL2283172,CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(F)cc2)cc1,'=',32.0
CHEMBL2283169,CCCC/C(=C(\c1ccccc1)c1ccc(S(C)(=O)=O)cc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,'=',3300.0
CHEMBL3355610,[2H]C([2H])([2H])C([2H])([2H])c1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,'=',61.0
CHEMBL3355606,[2H]C([2H])([2H])c1cc(Cl)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,'=',63.0
CHEMBL4583354,O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc(C(F)(F)F)cc1,'=',330.0
CHEMBL4437518,O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc([N+](=O)[O-])cc1,'=',250.0
CHEMBL4570476,CCc1ccc(C(=O)/C=C/C2=Cc3c(ccc4ccccc34)OC2)cc1,'=',430.0
CHEMBL3914590,CC(C)(C)C1=NN(c2ccc(C(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)C1,'>',100000.0
CHEMBL1370630,COc1ccc(C2CC(c3ccccc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,'>',100000.0
CHEMBL3899621,CC(C)(C)C1=NN(c2ccc(C(=O)O)cc2)C(c2ccc(Cl)cc2Cl)C1,'>',100000.0
CHEMBL3960150,CC(C)(C)C1=NN(c2ccc(C(=O)O)cc2)C(c2cccc(Br)c2)C1,'>',100000.0
CHEMBL4080317,O=CC1=Cc2cc(S(F)(F)(F)(F)F)ccc2OC1C(F)(F)F,'>',10000.0
CHEMBL4097555,COc1cc(C2CC(c3ccc(Nc4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)=NN2C(C)=O)cc(OC)c1OC,'=',2860.0
